business_id,restaurant,bar,shopping_mall,food,cafe,grocery_or_supermarket,movie_theater,lodging,night_club,parking,bus_station,subway_station,transit_station,university,school,restaurant_min,restaurant_avg,restaurant_max,bar_min,bar_avg,bar_max,food_min,food_avg,food_max,cafe_min,cafe_avg,cafe_max,movie_theater_min,movie_theater_avg,movie_theater_max,lodging_min,lodging_avg,lodging_max,night_club_min,night_club_avg,night_club_max
TrUlUCfoa1L034YKEermnQ,6,2,1,14,0,1,0,2,0,1,6,0,6,0,0,3.6,3.96,4.2,3.9,3.95,4,3.6,4.20909090909091,4.6,-1,-1,-1,-1,-1,-1,2.5,2.5,2.5,-1,-1,-1
9N7E_6xGBmVZ6IETuTg03w,10,3,0,15,1,2,0,0,0,1,11,0,11,0,3,2.4,3.842857142857142,4.9,3.2,3.8000000000000003,4.4,2.4,3.8444444444444446,4.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N2vAvUdh_A-Ggs8_csggyA,17,1,2,28,4,4,0,1,0,0,0,0,0,0,3,3,3.7538461538461543,4.4,4,4,4,3,3.8055555555555562,4.4,3.6,3.733333333333333,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
NdATGBlTA3VHkY8XnvKoNg,10,1,0,19,2,2,0,1,0,0,0,0,0,0,0,2.4,3.8999999999999995,4.3,4,4,4,2.4,3.9923076923076932,4.7,4.5,4.5,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
xENw3X-Yi041MWuTh_L8eA,4,2,4,9,1,3,0,3,0,0,8,0,8,0,2,3.8,4.025,4.2,4.1,4.1,4.1,3.5,4.033333333333333,4.6,4.6,4.6,4.6,-1,-1,-1,-1,-1,-1,-1,-1,-1
UBq0EyWQe42H0lrq0PXXqQ,6,2,1,7,1,0,0,0,1,0,0,0,0,0,1,4.3,4.659999999999999,4.9,4.9,4.9,4.9,4.2,4.583333333333333,4.9,4.9,4.9,4.9,-1,-1,-1,-1,-1,-1,4.9,4.9,4.9
-3gZsMRlhjbzEjXwWm5c7A,10,0,2,20,2,3,0,0,0,0,9,0,9,0,0,2.5,3.8999999999999995,4.6,-1,-1,-1,2.5,3.8999999999999995,4.6,2.5,2.5,2.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
iQDJvMC2q3_H4kfMz3gwPQ,5,1,0,6,0,0,0,0,0,0,0,0,0,0,1,3.1,3.625,4.1,3.8,3.8,3.8,3.1,3.78,4.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
w1JMGQVxmMl954Twd2Vkqg,10,0,1,14,2,2,0,0,0,0,0,0,0,0,2,1.2,3.2444444444444445,4.2,-1,-1,-1,1.2,3.466666666666667,4.7,1.2,2.35,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
w2J_RU8dPJmb-SZXNLz-iw,5,0,0,8,0,0,0,0,0,0,6,0,6,0,2,3.1,3.9200000000000004,4.7,-1,-1,-1,3.1,4.033333333333333,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
PJo5rLhadBSCQq4vBUbQDg,1,0,0,4,0,0,0,1,0,0,6,0,6,0,3,4,4,4,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Tw2lwIojYdbfNsca6qAP5w,11,1,1,16,1,1,0,0,0,1,10,0,10,0,2,2.8,3.8333333333333335,4.8,4.1,4.1,4.1,2.5,3.6916666666666664,4.8,3.5,3.5,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
KvBlmS1_tUbhA5zG1_B2ng,11,1,1,16,1,1,0,0,0,1,10,0,10,0,2,2.8,3.8333333333333335,4.8,4.1,4.1,4.1,2.5,3.6916666666666664,4.8,3.5,3.5,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
TspN55h_g9xIdKdDzQtibA,10,1,1,14,1,0,0,0,0,0,11,0,11,0,2,2.8,3.7750000000000004,4.8,4.1,4.1,4.1,2.8,3.75,4.8,3.5,3.5,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
ljUbvHy3lWF2fStFpznv-g,26,2,2,33,2,3,0,0,0,0,0,0,0,0,0,2,3.6149999999999998,4.9,3.7,3.7,3.7,2,3.65,4.9,3.2,3.35,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
GF-qC0wSbhtNzvUPMkroJw,7,2,2,13,0,0,0,0,0,0,4,0,4,0,2,4.1,4.175000000000001,4.3,4.2,4.2,4.2,4.1,4.220000000000001,4.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fDRT5XOMHgnyrYVmN8dWlw,0,0,0,0,0,0,0,1,0,0,2,0,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.6,4.6,4.6,-1,-1,-1
z-og6iO0HE7J0l1V4zCGTQ,14,4,0,21,0,2,0,2,3,0,11,0,11,0,3,2.8,3.963636363636363,4.4,3.8,3.9,4,2.8,3.9666666666666672,4.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4
1xJ4BikDX8PwWT3XeKzGLA,26,5,6,33,1,0,1,1,0,0,12,0,12,0,4,2.5,3.7785714285714285,4.6,3.6,3.8333333333333335,4.1,2.5,3.7785714285714285,4.6,-1,-1,-1,3.7,3.7,3.7,4,4,4,-1,-1,-1
Ok-5Au2q7d58dnrCCg5hxQ,3,2,0,5,0,0,0,0,0,0,9,0,9,0,1,3.1,3.75,4.4,3.1,3.4000000000000004,3.7,3.1,3.6,4.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
W9oFbcGKloLUpuALxzcQdw,12,2,1,19,3,1,0,0,0,0,0,0,0,0,0,2.8,3.6363636363636362,4.2,3.5,3.5,3.5,1.9,3.6866666666666665,4.8,4.2,4.5,4.8,-1,-1,-1,-1,-1,-1,-1,-1,-1
J009bXTEI0uUKQMRL2Fpqw,4,0,0,5,0,0,0,0,0,0,3,0,3,0,1,3.6,3.7750000000000004,3.9,-1,-1,-1,3.6,3.7800000000000002,3.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7g8VWreWx4zoUzQcgF4pTw,6,1,0,12,0,3,0,1,1,0,3,0,3,0,2,4.2,4.25,4.3,-1,-1,-1,4.2,4.433333333333334,4.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6WyRYIPsW51EaoFaht-I5A,9,2,2,17,1,1,0,0,0,0,5,0,5,0,1,2.4,3.371428571428571,4.6,3.9,4.15,4.4,2.4,3.537499999999999,4.7,4.7,4.7,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1
-szHsdbd5-J0by2d62T3Hg,8,0,0,16,0,1,0,1,0,0,12,0,12,0,4,3.8,4.0249999999999995,4.3,-1,-1,-1,3.8,4.199999999999999,4.9,-1,-1,-1,-1,-1,-1,2.9,2.9,2.9,-1,-1,-1
GIG-c0WT3b5f8CdtkyQ9yw,14,0,1,22,0,1,0,0,0,0,13,0,13,0,0,2.5,3.2666666666666666,4,-1,-1,-1,2.5,3.3299999999999996,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
swdtXYtuCTyh-DMq9wV5Jg,4,0,0,8,0,2,0,0,0,0,0,0,0,0,0,3.6,4.133333333333334,4.7,-1,-1,-1,3.5,4.033333333333334,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
vDWoxMc7_OvV4w6OtbY_WA,4,0,0,8,0,2,0,0,0,0,0,0,0,0,0,3.6,4.133333333333334,4.7,-1,-1,-1,3.5,4.033333333333334,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8b3Ug-wGiZBVml76JxGyoQ,22,8,1,27,2,1,0,0,0,0,4,0,4,0,0,3,3.7550000000000003,4.5,3,3.6999999999999997,4.2,3,3.8000000000000007,4.9,4.9,4.9,4.9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SRaXY_h-PnoVkNamuGzAdQ,8,3,2,11,2,1,1,1,1,2,12,0,12,0,7,2.8,3.6999999999999997,4.4,3.2,3.7000000000000006,4.3,2.8,3.7375000000000003,4.4,4.4,4.4,4.4,4,4,4,2.9,2.9,2.9,4.3,4.3,4.3
6Eko6ib79Mjxbr6gcgxMXw,0,0,1,2,0,0,0,0,0,0,3,0,3,0,1,-1,-1,-1,-1,-1,-1,4.2,4.2,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
TYxwexE7GDYDpIcdltwj6w,12,2,2,14,0,1,0,0,1,0,3,0,3,0,5,2.8,3.5090909090909093,4.3,3.7,3.7,3.7,2.8,3.4916666666666667,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7DHcXMLmOgLpIAJSsYKW7A,7,1,1,9,1,1,0,0,0,0,5,0,5,0,4,3.4,3.999999999999999,4.6,4.1,4.1,4.1,3.4,3.9999999999999996,4.6,3.4,3.4,3.4,-1,-1,-1,-1,-1,-1,-1,-1,-1
q48Iyh3Rmg3Ixgt8iamRyQ,4,0,0,8,0,0,0,5,0,0,5,0,5,5,2,3.9,4.033333333333333,4.3,-1,-1,-1,3.9,4.033333333333333,4.3,-1,-1,-1,-1,-1,-1,2.5,2.5,2.5,-1,-1,-1
cqSToj5ZoNO0A5FH2Ajygg,10,1,0,15,0,3,0,0,0,0,6,0,7,0,2,3.2,4.042857142857143,4.6,4,4,4,3.2,4.130000000000001,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
V5w1ThWfQdolgzIL3rWPTg,9,1,0,19,0,5,0,1,0,0,11,0,11,0,1,2.5,3.3285714285714283,4.2,4.2,4.2,4.2,2.5,3.5199999999999996,4.3,-1,-1,-1,-1,-1,-1,2.6,2.6,2.6,-1,-1,-1
1iw4g7qcKua2-V06RQpyCw,26,9,4,43,7,1,1,4,1,1,8,0,8,0,5,3.7,4.094117647058823,4.4,3.6,4.125,4.4,3.7,4.142105263157894,4.8,-1,-1,-1,3.8,3.8,3.8,3.8,4.3,4.8,-1,-1,-1
9JsUxFmCRNW_0d1Ey8xD2A,7,1,0,10,0,0,0,2,0,0,2,0,2,0,1,2.4,3.183333333333333,3.5,3.2,3.2,3.2,2.4,3.3125,3.9,-1,-1,-1,-1,-1,-1,4,4.2,4.4,-1,-1,-1
0f4IQo7Odn7nvvO4TCAGAw,32,2,2,44,3,2,0,0,0,0,0,0,0,0,2,2.1,3.6347826086956525,4.6,2.9,3.05,3.2,2.1,3.775,4.9,4.1,4.366666666666666,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
2BwPs-mId-B7dm00HtsMnA,13,0,1,31,3,4,0,1,0,0,4,0,4,0,3,3.3,4.05,5,-1,-1,-1,3.3,4.084615384615384,5,4.2,4.2,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
1kMR_HUA8i-wYOJFZfLhBA,5,1,1,12,0,1,0,1,0,1,10,0,10,0,0,3.2,3.925,4.5,4.6,4.6,4.6,3.2,3.983333333333333,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
489w2AXt094HfJKfcboa_w,22,2,0,32,5,2,0,0,1,0,10,0,10,2,4,2.2,3.3888888888888893,4.7,2.8,3.4499999999999997,4.1,2.2,3.400000000000001,4.7,2.7,3.1,3.5,-1,-1,-1,-1,-1,-1,4.1,4.1,4.1
PdW9m3apsOUc1p0ZlK3YSg,3,0,1,9,1,1,0,0,0,0,0,0,0,0,3,3.4,3.9333333333333336,4.3,-1,-1,-1,3.3,3.6799999999999997,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
AzYy17rSt1tNtyGhGumkHw,6,0,3,12,1,1,0,0,0,0,8,0,8,0,6,2.6,3.46,4.4,-1,-1,-1,2.6,3.6285714285714294,4.4,3.7,3.7,3.7,-1,-1,-1,-1,-1,-1,-1,-1,-1
xHASo-BLbl4OtTxMh3Kc3Q,14,5,2,16,1,1,0,0,0,0,11,0,11,0,2,2.8,3.7909090909090906,4.4,4.1,4.133333333333334,4.2,2.8,3.8846153846153846,4.6,4.4,4.4,4.4,-1,-1,-1,-1,-1,-1,-1,-1,-1
LE-1ZOsjpPh7p95H2l5Fww,10,2,3,17,1,0,0,0,0,0,4,0,4,0,1,2.4,3.4624999999999995,4.6,3.9,4.15,4.4,2.4,3.599999999999999,4.7,4.7,4.7,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1
DAjjlFrY1kmom8JUN0hINA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5QqSj-bHH2b4Ao7FQO90hw,12,2,2,13,0,1,0,0,1,0,4,0,4,0,5,2.8,3.5090909090909093,4.3,3.7,3.7,3.7,2.8,3.4916666666666667,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
d1dwAa-FxyowEHMGSu_lNA,9,0,1,17,1,2,1,0,0,0,10,0,10,0,1,2.3,2.9499999999999997,3.6,-1,-1,-1,2.3,2.988888888888889,3.7,3.7,3.7,3.7,4.6,4.6,4.6,-1,-1,-1,-1,-1,-1
yN5MaHx7AGNhLMgUaQu0cA,10,1,0,15,2,1,0,0,0,0,8,0,8,0,0,2.2,3.2249999999999996,4.9,2.7,2.7,2.7,2.2,3.35,4.9,2.5,3.15,3.8,-1,-1,-1,-1,-1,-1,-1,-1,-1
OEYUn7UFXCQeFpmMu0HX5g,12,2,2,14,0,1,0,0,1,0,5,0,5,0,4,2.8,3.5090909090909093,4.3,3.7,3.7,3.7,2.8,3.4916666666666667,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cg12SRwvqFuNFx-rt3A3gw,13,3,0,27,3,3,0,3,0,0,4,0,4,0,1,3.2,3.7857142857142856,4.2,3.7,3.7,3.7,3.2,3.8272727272727267,4.8,-1,-1,-1,-1,-1,-1,4.8,4.8,4.8,-1,-1,-1
iwG9W9RXf1kXh6KwGP7C7A,18,2,1,24,3,3,0,2,0,0,4,0,4,0,0,3.1,3.7769230769230764,4.7,3.4,4.05,4.7,3.1,3.8133333333333326,4.7,3.1,3.45,3.8,-1,-1,-1,3.8,3.9499999999999997,4.1,-1,-1,-1
BMqoDLMjswwlku0sUBSVtw,2,1,0,6,0,1,0,2,0,0,4,0,4,0,1,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,-1,-1,-1,-1,-1,-1,4,4,4,-1,-1,-1
TDvqljD6XbP6nWZBfy1OBg,5,1,1,8,1,0,0,0,0,0,0,0,0,0,1,3.6,3.925,4.3,3.9,3.9,3.9,3.6,3.925,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
zJWVCigzaDs50d_XtIbNBA,13,2,0,19,2,1,0,0,0,0,9,0,9,0,3,3,3.836363636363636,4.6,3.6,3.95,4.3,3,3.8999999999999995,4.9,4,4.45,4.9,-1,-1,-1,-1,-1,-1,-1,-1,-1
LYcw5qaBPhfrXhdDLadU4A,15,2,0,19,3,1,0,0,1,1,14,0,14,0,4,3.2,3.9416666666666664,4.8,4.2,4.2,4.2,3.2,3.94,4.8,3.4,4.0,4.4,-1,-1,-1,-1,-1,-1,4.2,4.2,4.2
USbdn57oTQd251dtdJSpxg,10,0,1,14,2,2,0,0,0,0,0,0,0,0,2,1.2,3.2444444444444445,4.2,-1,-1,-1,1.2,3.466666666666667,4.7,1.2,2.35,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
I04AKOljrQh0j0QuL1uJMw,7,1,0,11,0,0,0,0,1,0,0,0,0,0,1,2.8,3.757142857142857,4.3,3.8,3.8,3.8,2.8,3.757142857142857,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.8,3.8,3.8
5HtkkB0BIUr3HEbm9O5b2w,6,2,0,9,2,1,0,0,0,0,7,0,7,0,1,2.9,3.825,4.3,4,4,4,2.9,3.857142857142857,4.3,3.9,3.95,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
hfe5StFcj1AH4DVe8coBgA,23,7,0,33,6,3,0,0,6,4,0,0,0,0,0,3.1,3.8000000000000003,4.3,-1,-1,-1,3,3.7700000000000005,4.3,3,3.8249999999999997,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
L4wWnOQM5HAjj7Tjh_Nh6Q,60,60,6,60,20,4,1,15,12,1,17,0,19,3,3,2.6,4.0,4.7,3,4.065217391304347,4.9,2.6,4.01320754716981,4.7,2.8,4.08,4.7,-1,-1,-1,2.8,3.916666666666666,4.7,3,4.0600000000000005,4.9
BCG63gh2_YNBEBUNBjk-3A,6,1,0,13,1,1,0,0,0,0,5,0,5,0,1,2.3,3.633333333333334,4.9,-1,-1,-1,2.3,3.7111111111111117,4.9,4.9,4.9,4.9,-1,-1,-1,-1,-1,-1,-1,-1,-1
pGrcODntgStT2ffCcHgmCg,36,7,4,44,1,2,0,0,0,0,10,0,10,0,1,1.9,3.2350000000000003,4.7,1.9,2.8000000000000003,3.4,1.9,3.3260869565217397,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
PZHO5bdgz26ddon8sV02AQ,13,1,1,24,4,3,0,0,0,0,0,0,0,0,2,3,3.65,4.4,4,4,4,3,3.735714285714286,4.4,3.6,3.733333333333333,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
8xpZ4FCd69toLiW_Ejs0_Q,9,0,0,15,0,1,0,0,0,0,7,0,7,0,3,2.6,3.657142857142857,4.8,-1,-1,-1,2.4,3.6,4.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
HrTRDuWUikpCsrVSgRVKgA,7,1,0,11,0,0,0,0,1,0,0,0,0,0,1,2.8,3.757142857142857,4.3,3.8,3.8,3.8,2.8,3.757142857142857,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.8,3.8,3.8
TsD1cUoAas0Lv0UtT9-sdQ,21,6,3,37,5,4,0,4,0,1,4,0,4,0,0,3.4,3.8684210526315788,4.6,3.4,3.94,4.6,3.4,3.9142857142857137,4.9,3.4,3.5999999999999996,3.8,-1,-1,-1,3.4,3.55,3.7,-1,-1,-1
QKD4PtM5ue3OMYm2WK4Quw,13,0,1,17,0,0,0,0,0,0,0,0,0,0,0,2.6,3.62,4.4,-1,-1,-1,2.6,3.746153846153846,4.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Z2sNGAzrIO-87r71pgx9Qg,4,0,0,7,0,1,0,0,0,0,0,0,0,0,2,3.2,3.5249999999999995,3.8,-1,-1,-1,3.2,3.516666666666666,3.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
gnjc6c1ToovBR4D22P34-Q,36,6,3,44,0,0,1,0,0,0,15,0,15,0,2,1.9,3.2263157894736842,4.7,1.9,3.06,3.9,1.9,3.2600000000000007,4.7,-1,-1,-1,3.8,3.8,3.8,-1,-1,-1,-1,-1,-1
fr_wn6YvyO3bJ5U4utetBw,5,0,0,10,0,2,0,2,0,0,18,0,18,1,5,2.8,3.875,4.6,-1,-1,-1,2.8,4.08,4.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3x58vbMOTIqBpYTgQJlc-g,7,5,1,16,1,5,0,0,1,0,5,0,5,0,0,3.4,3.9857142857142853,4.7,3.6,4.12,5,3.4,4.138461538461539,4.8,4.1,4.1,4.1,-1,-1,-1,-1,-1,-1,5,5,5
xAlbnLyQhRzO0ZHH0QGYlQ,11,1,0,20,0,4,0,0,0,0,12,0,12,0,7,3.6,4.171428571428572,4.9,-1,-1,-1,3.5,4.122222222222223,4.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3Df6ICj0rHROVH4xUlb7Yw,10,1,1,17,2,1,0,0,0,0,11,0,11,1,1,2.7,3.9000000000000004,4.6,4,4,4,2.7,3.9299999999999997,4.6,4.2,4.2,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
h-LEs0XY2zyp3AjY1eKNyQ,7,1,0,9,0,1,0,1,0,0,5,0,5,0,2,2.7,3.54,4.5,3.9,3.9,3.9,2.7,3.4999999999999996,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N80E9zoWEpHhi4kH2eKAsw,37,20,3,57,5,1,1,6,2,1,14,0,14,1,2,3.4,4.021428571428571,4.8,3.4,3.9428571428571426,4.6,3.4,4.057575757575757,4.8,3.8,4.133333333333333,4.4,4.5,4.5,4.5,-1,-1,-1,4,4,4
jYm2u-ElrIKOPAvDfUGhkQ,32,2,2,44,3,2,0,0,0,0,0,0,0,0,2,2.1,3.6347826086956525,4.6,2.9,3.05,3.2,2.1,3.775,4.9,4.1,4.366666666666666,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
2F0Ix-kZADPqjbjYwDNWdQ,4,0,1,9,3,2,0,0,0,0,0,0,0,0,2,1.4,3.2,4.5,-1,-1,-1,1.4,3.5,4.5,3,3.3,3.6,-1,-1,-1,-1,-1,-1,-1,-1,-1
peEtKzZhsQrQgBcrEXyBPQ,2,1,1,6,1,2,0,0,1,0,4,0,4,0,2,4.2,4.4,4.6,-1,-1,-1,4.2,4.4,4.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
rpgAjc1UBpupMtHb2wX0Zw,24,2,1,31,2,2,0,0,0,0,0,0,0,0,0,2.6,3.6789473684210527,4.9,3.7,3.7,3.7,2.6,3.6666666666666665,4.9,3.2,3.35,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
yI0KUxjHdNrPdPXoRk7HRw,10,1,5,16,1,2,0,0,0,0,7,0,7,0,1,2.8,3.688888888888889,4.8,3.3,3.3,3.3,2.8,3.8666666666666667,4.8,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
9gGnlsFKiAYu3kDPATWm-w,14,6,1,18,3,0,0,1,0,0,4,0,4,0,9,2.7,3.850000000000001,4.7,3.5,3.983333333333334,4.6,2.7,3.9230769230769242,4.8,2.7,3.45,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
KVW1OnDvoOCxmy_AKHrKnw,2,0,1,3,0,0,0,0,0,0,5,0,5,0,2,3.9,3.9,3.9,-1,-1,-1,3.8,3.8499999999999996,3.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
KnLsrf4P9GkWYLNRQLUgsA,9,0,0,15,0,1,0,0,0,0,7,0,7,0,2,2.6,3.657142857142857,4.8,-1,-1,-1,2.4,3.6,4.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
K2FEPtWASTk8b58IubN3AA,36,7,5,44,0,2,1,0,0,0,10,0,10,0,1,1.9,3.242105263157895,4.7,1.9,2.8000000000000003,3.4,1.9,3.3363636363636364,4.7,-1,-1,-1,3.8,3.8,3.8,-1,-1,-1,-1,-1,-1
e9djgIbIn-toCOwmRTpgCw,3,2,0,5,0,0,0,0,0,0,8,0,8,0,1,3.1,3.75,4.4,3.1,3.4000000000000004,3.7,3.1,3.6,4.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
_8KSZw_NbyxnLZTev02wtw,17,4,0,25,2,1,0,0,1,0,4,0,4,0,2,2.4,3.8200000000000003,4.8,4.2,4.449999999999999,5,2.4,3.9599999999999995,5,4.1,4.449999999999999,4.8,-1,-1,-1,-1,-1,-1,5,5,5
ZCtZrX-IRmnXjon0OzyKZw,18,3,1,24,0,3,0,0,0,0,4,0,4,0,0,2.6,3.742857142857143,4.5,3,3.466666666666667,3.7,2.6,3.71875,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
BKSfpb_FNv5ZRUvBl2tqqg,3,0,1,4,0,1,0,2,0,0,8,0,8,0,1,2.6,3.05,3.5,-1,-1,-1,2.6,3.05,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4zeAZDfJCzTV7apGJyUd-Q,9,5,1,13,1,1,0,1,1,0,0,0,0,0,2,4.1,4.325,4.6,4.2,4.4,4.6,4.1,4.279999999999999,4.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
iW_YEyowckJiK85yjbaBZQ,8,3,1,14,0,2,0,1,0,0,5,0,5,0,1,3.3,4.0,4.5,3.9,4.266666666666667,4.5,2.5,3.8900000000000006,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
HdKEASf2atLmLfANIA9iqA,6,2,0,7,0,0,0,0,0,0,1,0,1,0,0,3.2,3.2,3.2,2.6,2.6,2.6,3.2,3.2,3.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
sFUH90koLYk9j3cmleankw,7,0,0,10,0,0,0,12,0,1,4,0,4,0,0,2.8,3.216666666666667,3.8,-1,-1,-1,2.8,3.525,4.8,-1,-1,-1,-1,-1,-1,1.6,3.1,3.9,-1,-1,-1
ycVqiW3DlUd061HeZuI-cQ,2,1,1,5,0,0,0,0,0,0,4,0,4,0,0,3.6,3.75,3.9,3.9,3.9,3.9,3.4,3.6333333333333333,3.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Xyrss3tjzUofEm-kZPus4A,10,1,0,19,2,2,0,1,0,0,0,0,0,0,0,2.4,3.8999999999999995,4.3,4,4,4,2.4,3.9923076923076932,4.7,4.5,4.5,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
c7w3xdTh2IbiCJXg1Opc8Q,8,3,1,14,1,0,0,1,1,0,9,0,9,0,7,2.9,3.8285714285714287,4.7,4,4.066666666666666,4.1,2.9,3.9000000000000004,4.7,4.4,4.4,4.4,-1,-1,-1,-1,-1,-1,4.1,4.1,4.1
F9DzmPw1qJJ-Ma2PApRrYQ,11,3,0,13,1,0,0,0,0,0,3,0,3,0,1,2.9,3.8333333333333335,4.8,4.2,4.266666666666667,4.4,2.9,3.8333333333333335,4.8,4.8,4.8,4.8,-1,-1,-1,-1,-1,-1,-1,-1,-1
cN4gmlntyQ-maTW4PdT-Kw,7,1,0,10,0,0,0,0,1,0,0,0,0,0,1,2.8,3.757142857142857,4.3,3.8,3.8,3.8,2.8,3.757142857142857,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.8,3.8,3.8
ApN_f85W091Ufxq4_qYUzw,15,4,2,22,4,0,0,0,0,0,5,0,5,0,0,2.8,3.686666666666666,4.5,3.4,3.8000000000000003,4.2,2.8,3.7312499999999993,4.5,3.4,3.9000000000000004,4.4,-1,-1,-1,-1,-1,-1,-1,-1,-1
s1IkTuTdWmPunObMizXxSg,2,1,0,4,0,1,0,1,0,0,0,0,0,0,3,4.5,4.6,4.7,4.5,4.5,4.5,4.5,4.6,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
VBh3-p-pOd_JmwxYanagfA,5,0,1,10,0,0,0,0,0,0,3,0,3,0,2,3,3.9,4.5,-1,-1,-1,3,3.9666666666666663,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
h2qjuP65Qgyoo0t1bnp4jA,5,0,1,10,3,2,0,0,0,0,0,0,0,0,2,1.4,3.44,4.5,-1,-1,-1,1.4,3.6125,4.5,3,3.3,3.6,-1,-1,-1,-1,-1,-1,-1,-1,-1
d9_yIveVkW7EryyVensD8w,9,2,1,14,0,1,0,0,0,0,11,0,11,0,1,2.8,3.5125,4.5,3.8,3.8499999999999996,3.9,2.8,3.5333333333333337,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
