"business_id","name","address","city","state","stars","categories","price","restaurant_stars","bar_stars","food_stars","cafe_stars","movie_theater_stars","lodging_stars","night_club_stars","parking","bus_station","transit_station","university"
"KBG28p3lGX17hOPoHhq5PQ","Yasu Sushi Bistro","4316 E Cactus Rd
Phoenix, AZ 85032","Phoenix","AZ",4,"['Sushi Bars', 'Restaurants']",3,3.97692307692308,4.13333333333333,3.97647058823529,4,4.5,4.1,4.6,1,4,4,0
"KbGpMcBhlx4Cy9ccf9YjCw","Rice Garden","1920 W Chandler Blv
Chandler, AZ 85224","Chandler","AZ",2.5,"['Fast Food', 'Asian Fusion', 'Chinese', 'Restaurants']",1,3.60909090909091,3.9,3.70714285714286,3.6,-1,-1,-1,0,9,9,0
"kbjwpfsKEvsEOVUsxSbbSA","Lin's Grand Buffet","7406 W McDowell Rd
Phoenix, AZ 85035","Phoenix","AZ",2.5,"['Buffets', 'Chinese', 'Restaurants']",2,3.79038461538462,3.91666666666667,3.848,3.88888888888889,-1,4.12857142857143,3.75,19,15,19,3
"KBKDl08flVw1AqvM5ucVpA","Fuego Tacos","2501 E Camelback Rd
Phoenix, AZ 85016","Phoenix","AZ",3.5,"['Latin American', 'Restaurants']",2,4.05,4.26666666666667,4.1125,-1,3.8,4.06666666666667,-1,2,10,10,0
"kBmfjvDKkecD7IXNyatWTg","Hawg and Dawg Express","12020 S Warner/Elliott Lp
Phoenix, AZ 85044","Phoenix","AZ",3,"['Hot Dogs', 'Barbeque', 'Restaurants']",1,3.6,-1,4.25,4.9,-1,-1,-1,0,5,5,0
"KBppNZRGyII9fhRXRe__dw","Aunt Annie's Pretzels","Outlet's at Anthem
4250 Athem Way, Ste F90
Phoenix, AZ 85086","Phoenix","AZ",4.5,"['Restaurants']",NA,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
"kBxBEAu8lVI9ikESDJk9Kw","Papa Murphy's","3230 E Union Hills Phoenix
Phoenix, AZ 85050","Phoenix","AZ",3.5,"['Pizza', 'Restaurants']",1,3.75,3.4,3.6,-1,-1,-1,-1,0,8,8,0
"kbzdkRp8m6kQDeNbkHwY1Q","Chef Chiang","4929 W Chandler Blvd
Ste 3
Chandler, AZ 85226","Chandler","AZ",4,"['Chinese', 'Restaurants']",2,3.875,3.8,3.94,-1,-1,-1,3.8,0,6,6,0
"KcdZ5y6a88nH846sNLeVWA","Pelican Bay Oyster Bar & Grill","7710 W Lower Buckeye
Ste 107
Phoenix, AZ 85043","Phoenix","AZ",4,"['Seafood', 'Restaurants']",2,3.51,3.7,3.49090909090909,-1,-1,-1,-1,0,3,3,0
"kCH4JxdKdwDfJdNFElSHzg","The Nile Cafe","610 E Roosevelt St
Phoenix, AZ 85004","Phoenix","AZ",3.5,"['Greek', 'Mediterranean', 'Restaurants']",1,4.24166666666667,4.425,4.38823529411765,4.625,4.8,4.15,4.8,0,17,17,0
"kCjR5nLyphuNKnDqRjurXQ","New China Super Buffet","601 W Bell Rd
Phoenix, AZ 85023","Phoenix","AZ",2.5,"['Buffets', 'Chinese', 'Restaurants']",2,3.3,-1,3.73333333333333,-1,-1,-1,-1,0,4,4,0
"kcRrA77bAFoKyhQj_gSbMw","McDonald's","4550 E Cactus Rd
Phoenix, AZ 85032","Phoenix","AZ",1.5,"['Burgers', 'Fast Food', 'Restaurants']",1,3.88076923076923,3.775,3.92666666666667,3.93333333333333,4.5,-1,4.6,1,6,6,0
"kcX2_M5YoM6-SqVKMzPceA","Ronnie's Cafe","4323 W Cactus Rd
Ste 3
Glendale, AZ 85304","Glendale","AZ",4,"['Breakfast & Brunch', 'Restaurants']",1,3.82,-1,3.9,4.2,-1,-1,-1,0,11,11,0
"ke0BMVeaQf3lvwSzm-fPyA","Cheba Hut","5925 Olive Ave
Ste 2
Glendale, AZ 85302","Glendale","AZ",4,"['Sandwiches', 'Restaurants']",1,3.35,-1,3.35,-1,-1,-1,-1,1,9,9,1
"-_Ke8q969OAwEE_-U0qUjw","Jug 'n Barrel Wine Shop","18555 N 59th Ave
Glendale, AZ 85308","Glendale","AZ",4.5,"['Food', 'Beer, Wine & Spirits', 'Restaurants']",2,3.98571428571429,4.3,4,4.3,-1,-1,-1,0,9,9,0
"kehNBL2Kz56mHZk8o8jG0w","Donna's Bakery Cafe","668 N 44th St
Ste 110
Phoenix, AZ 85008","Phoenix","AZ",3,"['Bakeries', 'Food', 'Cafes', 'Restaurants']",1,3.88333333333333,4.05,4,4.2,-1,4.04,4.05,0,4,4,1
"-KEU36ohRQb19mrbA65Y3Q","The Good Egg","2957 W Bell Rd
Phoenix, AZ 85053","Phoenix","AZ",3.5,"['Breakfast & Brunch', 'Restaurants']",2,3.6875,3.5,3.77,3.85,-1,-1,-1,0,0,0,0
"kEyCMHBnohaWc81omLDfYg","Casella's Italian Delicatessen","5905 N Granite Reef Rd
Scottsdale, AZ 85250","Scottsdale","AZ",4.5,"['Delis', 'Italian', 'Sandwiches', 'Restaurants']",1,4,4.1,4,3.4,-1,-1,-1,0,7,7,0
"kF8JDYpLnbf8AZS9gpHXJg","Joey's California Bistro","610 E Bell Rd
Phoenix, AZ 85022","Phoenix","AZ",3.5,"['Restaurants', 'Italian']",2,3.725,4.13333333333333,3.82307692307692,3.4,-1,-1,-1,0,13,13,0
"kf-nMhXviwpAPL4WjpmwNQ","Moon Light Restaurant","3411 W Northern Ave
Phoenix, AZ 85051","Phoenix","AZ",4.5,"['Food', 'Mediterranean', 'Butcher', 'Caterers', 'Event Planning & Services', 'Restaurants']",2,3.58,4.3,3.84,4,-1,-1,-1,0,10,10,0
"kfscAJnLVf6J2uEte7g-5A","Yolis Café","241 S Oregon St
Chandler, AZ 85225","Chandler","AZ",4,"['Burgers', 'Breakfast & Brunch', 'Salad', 'Restaurants']",1,3.95,4.05,4.0421052631579,4.4,-1,3.8,-1,1,9,10,1
"kFVapB4z_5VoOnYazF_ERA","Oregano's Pizza Bistro","3102 N Scottsdale Rd
Scottsdale, AZ 85251","Scottsdale","AZ",4,"['Italian', 'Pizza', 'Restaurants']",2,3.64705882352941,3.7,3.715,4,-1,4.2,-1,0,12,12,0
"kfveMaYeaqGVNHPitT4O9w","Pita House","7210 E 1st Ave
Scottsdale, AZ 85251","Scottsdale","AZ",3,"['Bars', 'Greek', 'Middle Eastern', 'Nightlife', 'Hookah Bars', 'Restaurants']",2,3.96181818181818,4.05128205128205,3.95384615384615,4.1,-1,4.1,3.98,1,24,26,3
"K-FzqJUj6YpSLC_fyJRnlA","Coco's Family Restaurant","2612 N 75th Ave
Phoenix, AZ 85035","Phoenix","AZ",3.5,"['Bakeries', 'Food', 'American (Traditional)', 'Sandwiches', 'Restaurants']",2,3.27,2.925,3.35454545454545,-1,3.8,-1,-1,0,13,13,0
"KG3GwIcMKf0qYAtA-hN1MA","Little Rangoon Taste of Burma","7000 E Shea Blvd
Ste 1580
Scottsdale, AZ 85254","Scottsdale","AZ",4,"['Burmese', 'Restaurants']",2,3.84814814814815,4.01428571428571,3.9375,4,-1,3.4,4.15,0,7,7,0
"KG3jgM5yeGy_bN_GpHS6uA","McDonald's","2845 W Thunderbird Rd
Phoenix, AZ 85053","Phoenix","AZ",2.5,"['Burgers', 'Fast Food', 'Restaurants']",1,3.4,3.5,3.75,-1,-1,-1,-1,0,9,9,0
"KgbCo7ZDFc5bY7w09PReGQ","Cafe At Desert Ridge","20910 N Tatum Blvd
Ste 100
Phoenix, AZ 85050","Phoenix","AZ",4,"['Breakfast & Brunch', 'American (New)', 'Restaurants']",2,3.82727272727273,3.5,3.82666666666667,3.86666666666667,-1,4.2,-1,0,2,2,0
"kGEW4XXJQ2FS94gZv_N7VA","Thai'd Up","110 N Central Ave
Phoenix, AZ 85004","Phoenix","AZ",3.5,"['Thai', 'Restaurants']",2,3.81132075471698,3.90869565217391,3.842,3.86363636363636,4.2,4.12857142857143,3.75,19,17,21,13
"KGkibe5u-FynXVvC3CsNbg","Escobar Mexican Kitchen","1219 E Glendale Ave
Ste 14
Phoenix, AZ 85020","Phoenix","AZ",4.5,"['Mexican', 'Restaurants']",1,3.8,-1,4.24,4.8,-1,-1,-1,0,11,11,0
"kgPjOtSeMd3CMdbnEmHbeQ","Majerle's Sports Grill","4425 N Saddlebag Trl
Scottsdale, AZ 85251","Scottsdale","AZ",3.5,"['Bars', 'American (New)', 'Restaurants', 'Sports Bars', 'Nightlife']",2,3.94523809523809,3.91212121212121,4.00697674418605,3.98,4.2,3.98333333333333,3.78823529411765,3,18,18,2
"KgTb63IZHFn_rhLG-cpm_A","Renegade Tap & Kitchen","9343 E Shea Blvd
Scottsdale, AZ 85260","Scottsdale","AZ",3.5,"['American (New)', 'Restaurants']",2,3.95384615384615,4.15,4.03529411764706,3.4,-1,-1,4.9,0,5,5,0
"KGX7O-_WqOIy9o7u9NOa9A","Sonora Mesquite Grill","4613 E Thomas Rd
Phoenix, AZ 85018","Phoenix","AZ",4.5,"['Mexican', 'Restaurants']",1,3.33571428571429,3.45,3.45294117647059,4.25,-1,3.8,4.1,0,12,12,0
"Kh7cW1rcbxzsgTzAfqEcGw","The Bagel Man","5035 E Elliot Rd
Phoenix, AZ 85044","Phoenix","AZ",4.5,"['Food', 'Breakfast & Brunch', 'Delis', 'Bagels', 'Restaurants']",1,4,3.75,3.97777777777778,3.8,-1,3.4,-1,0,8,8,1
"KH8BMOHWAwBXCngmHxOXOQ","Greek Patio","1855 W Deer Valley Rd
Phoenix, AZ 85027","Phoenix","AZ",3,"['Greek', 'Restaurants']",1,3.8125,3.85,3.8125,2.6,-1,-1,3.5,0,10,10,0
"kHfird8tr07JMCTBpyCClA","City Bistro","Phoenix Plaza
2909 N Central Ave, Ste 100
Phoenix, AZ 85012","Phoenix","AZ",4,"['American (New)', 'Restaurants']",2,3.86153846153846,4.23333333333333,3.91,3.94,-1,3.95,-1,3,8,8,1
"kHiWllJizqQFPhdOGrdbSw","Mary's Restaurant","2446 W Hadley St
Phoenix, AZ 85009","Phoenix","AZ",5,"['Mexican', 'Restaurants']",1,4.1,4.1,4.1,-1,-1,-1,-1,0,9,9,0
"KHoBFKiWf0pJntUzDQPkgw","Scottsdale Silverado Golf Club","7605 E Indian Bend Rd
Scottsdale, AZ 85250","Scottsdale","AZ",3,"['Fashion', 'Shopping', 'Sporting Goods', 'Active Life', 'Golf', 'American (New)', 'Sports Wear', 'Restaurants']",2,4,4,4,-1,-1,-1,-1,0,0,0,0
"KhSGkyxwSuTBS80BU5eVVA","Hong Kong Asian Cuisine","3170 W Carefree Hwy
Ste 1
Phoenix, AZ 85086","Phoenix","AZ",3,"['Asian Fusion', 'Chinese', 'Restaurants']",2,3.63636363636364,3.5,3.68666666666667,4.5,-1,-1,-1,0,0,0,0
"KHU2QER24Dbucct1dfEWGQ","Panda Express","2501 W Happy Valley Rd
Phoenix, AZ 85085","Phoenix","AZ",3,"['Chinese', 'Restaurants']",1,3.6,3.57142857142857,3.72777777777778,4.63333333333333,4.6,4.6,-1,0,3,3,0
"khUAi7h8c57uHdliKrv5FA","Shako Mako Grill","5826 W Olive Ave
Ste B101
Glendale, AZ 85302","Glendale","AZ",4,"['Greek', 'Mediterranean', 'Middle Eastern', 'Restaurants']",1,3.35,-1,3.35,-1,-1,-1,-1,2,9,9,0
"KHVjjav0MJ7qxK9J4FOZPg","Eastwind Sushi & Grill","18555 N 59th Ave
Ste 124
Glendale, AZ 85308","Glendale","AZ",4,"['Sushi Bars', 'Japanese', 'Restaurants']",2,3.98571428571429,4.3,4,4.3,-1,-1,-1,0,10,10,0
"k-I2IJrEFAikJMqfzXUl8g","Pinnacle Grille","10428 E Jomax Rd
Scottsdale, AZ 85262","Scottsdale","AZ",4,"['Burgers', 'Fast Food', 'American (Traditional)', 'Restaurants']",2,4.33333333333333,4,4.33333333333333,-1,-1,-1,-1,0,0,0,0
"kiB6ByG9PYQLHmGpg5SGZw","Toast Breakfast Boutique","2327 N 7th St
Phoenix, AZ 85004","Phoenix","AZ",4,"['Breakfast & Brunch', 'Restaurants']",2,4.19166666666667,4.2,4.24,4.375,-1,-1,4.45,0,4,4,0
"KIbFaBrZDX7rrYJInkv5Kg","Del Taco","305 E Thomas Rd
Phoenix, AZ 85012","Phoenix","AZ",3,"['Mexican', 'Restaurants']",1,3.78823529411765,4.35,3.9,3.65,-1,4.2,4.45,2,13,14,2
"kIco4kv-FHT6QqdkDQ2cow","Sonic Drive-In","2870 N Hayden Rd
Scottsdale, AZ 85257","Scottsdale","AZ",3,"['Burgers', 'American (Traditional)', 'Fast Food', 'Restaurants']",1,3.725,3.93333333333333,3.75384615384615,4.1,-1,-1,3.2,0,9,9,0
"KIMWUnBSYzMraJSDHEGS0g","AZ Kabob House","7000 E Mayo Blvd
Ste 1060
Phoenix, AZ 85054","Phoenix","AZ",4.5,"['Middle Eastern', 'Persian/Iranian', 'Mediterranean', 'Restaurants']",2,4.04444444444444,3.9,4.00952380952381,4.3,4.5,-1,-1,0,2,2,0
"kIvIqHvvFOc6aCutFYIvNg","Taco Bell","1501 E Bethany Home Rd
Phoenix, AZ 85014","Phoenix","AZ",2.5,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']",1,4.03333333333333,4.11428571428571,4.15714285714286,4,-1,-1,-1,0,8,8,0
"kJ2aJFIJIK_Hnr8aj043kw","Outback Steakhouse","9801 N Black Canyon Hwy
Phoenix, AZ 85021","Phoenix","AZ",3.5,"['Steakhouses', 'Restaurants']",2,3.69166666666667,3.76,3.69166666666667,4.2,-1,3.73333333333333,-1,0,3,3,1
"Kj2SCzhHuULRdTKg6Y2aeg","Betty's Nosh","Denaro 101 Plz
6685 W Beardsley Rd, Ste 180
Glendale, AZ 85308","Glendale","AZ",3.5,"['American (New)', 'Restaurants']",2,3.77142857142857,4,3.80555555555556,3.6,-1,-1,-1,0,0,0,0
"kJFS_3WlP6TFdNUYt6V6FA","Cycle","1100 N Central Ave
Phoenix, AZ 85004","Phoenix","AZ",3,"['American (New)', 'Restaurants']",2,3.91,4.05,3.92727272727273,-1,-1,3.4,-1,4,7,8,0
"kjOx_XcgGG662y54qQAGOg","Pinoy's Best Gourmet Coffee","7700 W Arrowhead Towne Ctr
Ste 1139
Glendale, AZ 85308","Glendale","AZ",4,"['Cafes', 'Restaurants']",1,3.64615384615385,3.45,3.75151515151515,3.86666666666667,4.5,4.2,-1,0,3,3,0
"KjWCLH1GzxmhUJwaWB13MA","Burger King","3400 E Sky Harbor Blvd
PHX Gate A20
Phoenix, AZ 85073","Phoenix","AZ",2,"['Burgers', 'Restaurants']",2,3.2,2.6,3.2,-1,-1,-1,-1,0,1,1,0
"kjZJsF1juY_pTOw_A8Ve6w","Chili's Grill & Bar Catering","2057 E Camelback Rd
Phoenix, AZ 85016","Phoenix","AZ",3,"['American (Traditional)', 'Restaurants']",2,4.04117647058823,4.1,4.06818181818182,4.1,-1,4.3,4.9,0,5,5,0
"kK4AzZ0YWI-U2G-paAL7Fg","Crust","6989 N Hayden Rd
Scottsdale, AZ 85250","Scottsdale","AZ",4,"['Bars', 'Restaurants', 'Wine Bars', 'Nightlife', 'Italian', 'Pizza']",2,4.14,4.4,4.14,-1,-1,-1,-1,0,2,2,0
"kKb3anVQWoHEkjtuzbxGDw","Burger King","5090 W Olive Ave
Glendale, AZ 85302","Glendale","AZ",2.5,"['Burgers', 'Restaurants']",1,4.07,4.1,4.09285714285714,3.5,-1,-1,4.1,0,11,11,0
"KkdkWeTMN8q-xpWD0ckx1Q","Shanghai Buffet","4201 W Bell Rd
Phoenix, AZ 85053","Phoenix","AZ",3,"['Buffets', 'Chinese', 'Restaurants']",1,3.82,3.9,3.96,-1,-1,-1,-1,0,10,10,0
"kktQXaj7zI_PGkH6SR2YPg","New Sun Star Super Buffet","5819 S Central Ave
Phoenix, AZ 85040","Phoenix","AZ",2.5,"['Buffets', 'Chinese', 'Restaurants']",1,3.59,-1,3.61666666666667,-1,-1,-1,-1,0,11,11,0
"Kkx7XMwkd8GdhWln1vEYkQ","Urban Vine","2201 N 7th St
Phoenix, AZ 85006","Phoenix","AZ",4,"['American (New)', 'Restaurants']",2,4.12222222222222,4.03333333333333,4.16363636363636,4.375,-1,-1,-1,0,3,3,0
"kl7h-LIWHbeNXddPnJ31yA","Chefs At Your Home","2507 E Roma Ave
Phoenix, AZ 85016","Phoenix","AZ",5,"['Personal Chefs', 'Gluten-Free', 'Restaurants', 'Event Planning & Services', 'Caterers']",NA,-1,-1,-1,-1,-1,4,-1,0,5,5,1
"KLaxBc83JnxyGf7GP7enYA","Greekfest Restaurant","1940 E Camelback Rd
Phoenix, AZ 85016","Phoenix","AZ",3.5,"['Greek', 'Mediterranean', 'Restaurants']",2,4.04736842105263,4.1,4.07083333333333,4.1,-1,4.3,4.9,0,5,5,0
"kLAxRU19GwueWSMwXAr0vg","Denny's","9856 W Camelback Rd
Glendale, AZ 85305","Glendale","AZ",2.5,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",1,3.37142857142857,-1,3.46,3.4,-1,4.4,-1,0,2,2,0
"kLCmhtUSGMtFnV5GtS929w","Lito's Fine Mexican Food","4720 W Olive Ave
Glendale, AZ 85302","Glendale","AZ",4.5,"['Mexican', 'Restaurants']",1,4.33333333333333,-1,4.3,4.2,-1,-1,-1,0,5,5,0
"klCQ1ytgmCgJ1KvlR5Y0_w","GreenMix","2160 E Baseline Rd
Ste 128
Phoenix, AZ 85042","Phoenix","AZ",4,"['American (New)', 'Sandwiches', 'Salad', 'Restaurants']",2,3.64,2.8,3.73333333333333,-1,-1,-1,-1,0,3,3,0
"kLG4KMBof8CsTsR-jRDPqg","Mejico Cocina Mejicana","2333 E Osborn Rd
Phoenix, AZ 85016","Phoenix","AZ",4,"['Mexican', 'Restaurants']",2,3.71428571428571,4.1,3.71428571428571,-1,-1,-1,-1,0,6,6,0
"KlT-sy8AvL8zq3nPVjMPUA","Juice House Boba","10410 N 35th Ave
Ste 112
Phoenix, AZ 85051","Phoenix","AZ",3.5,"['Food', 'Juice Bars & Smoothies', 'Coffee & Tea', 'Vietnamese', 'Restaurants']",1,3.6,4,3.72727272727273,-1,-1,-1,4,0,14,14,0
"km0jyeBjpL6g6XV4TCqufw","Polish Goodies","8903 N 7th St
Phoenix, AZ 85020","Phoenix","AZ",4.5,"['Polish', 'Restaurants']",1,3.9,4.6,3.96,3.7,-1,-1,-1,2,11,12,0
"kMxYp2GZL5ic6b05gPP57Q","Nathans Famous Hotdogs","3800 W Sky Harbor Blvd
T4/S3
Phoenix, AZ 85034","Phoenix","AZ",2,"['Hot Dogs', 'Restaurants']",1,3.8,-1,3.77,3.825,-1,-1,-1,4,0,0,0
"Knb3qsWKs9765JAGwyV1mA","El Pollo Loco","4091 S Gilbert Rd
Gilbert, AZ 85297","Gilbert","AZ",3,"['Fast Food', 'Mexican', 'Restaurants']",1,3.62631578947368,3.5,3.63333333333333,3.9,4.3,-1,-1,0,2,2,0
"KNIw6kwf8LZkrS1lEnaLiw","Einstein Bros Bagels","1641 E Camelback Rd
Phoenix, AZ 85016","Phoenix","AZ",2.5,"['Food', 'Breakfast & Brunch', 'Bagels', 'Delis', 'Restaurants']",1,3.844,3.8,3.90322580645161,4.025,-1,-1,-1,0,11,11,0
"knLSows1coxal0jKtFGl8Q","Alexi's Family Restaurant","18450 N 19th Ave
Phoenix, AZ 85023","Phoenix","AZ",3,"['Diners', 'Restaurants']",1,3.47,-1,3.575,3.4,-1,-1,-1,0,10,10,0
"KnLsrf4P9GkWYLNRQLUgsA","Gordas Baja Taco","3424 W Southern Ave
Ste 180
Phoenix, AZ 85041","Phoenix","AZ",4,"['Seafood', 'Mexican', 'Restaurants']",1,3.65714285714286,-1,3.6,-1,-1,-1,-1,0,7,7,0
"kNnk3xy9eb4ym8nljQUGlA","Chase's Diner","2040 N Alma School Rd
Chandler, AZ 85224","Chandler","AZ",4,"['Breakfast & Brunch', 'Diners', 'Restaurants']",1,3.92,4.1,3.90526315789474,4.3,-1,-1,4.6,0,3,3,0
"k-O8crprg1Z_WYTTl1eA8A","Pizza On 40th","3937 E. Indian School Rd.
Phoenix, AZ 85018","Phoenix","AZ",4.5,"['Pizza', 'Restaurants']",1,4.16153846153846,4.2,4.1875,4.4,-1,-1,4,1,6,6,0
"KO9CpaSPOoqm0iCWm5scmg","Sandwich Club","4020 N Scottsdale Rd
Ste 102
Scottsdale, AZ 85251","Scottsdale","AZ",4,"['Sandwiches', 'Restaurants']",1,3.97818181818182,4.0609756097561,3.95094339622641,4.1,-1,3.9375,3.98,1,24,26,3
"KOcpqmdsG5yRQZtJenIxBA","Bella Notte Ristorante","10989 E Dynamite Blvd
Scottsdale, AZ 85262","Scottsdale","AZ",4,"['Restaurants', 'Italian']",3,3.15,4,3.15,-1,-1,-1,-1,0,0,0,0
"kOh8ZHf8CkFQCwyfDvVJTA","5 & Diner","9069 E Indian Bend Rd
Scottsdale, AZ 85250","Scottsdale","AZ",3,"['Food', 'Desserts', 'American (Traditional)', 'Restaurants']",2,3.60909090909091,3.3,3.63333333333333,3.9,-1,-1,-1,0,1,1,0
"KohOrjRCzFIt058aXlnd4w","Little Caesars","Gilbert And pecos
Chandler, AZ 85225","Chandler","AZ",4,"['Pizza', 'Restaurants']",1,3.8,4.8,3.8,-1,-1,-1,4.8,0,3,3,0
"kohSIUzkCOMfW-15q-XdFw","Jack-In-the Box Drive Thru","5447 W Glendale Ave
Glendale, AZ 85301","Glendale","AZ",2.5,"['Burgers', 'Restaurants']",1,3.75,-1,3.89230769230769,-1,-1,-1,-1,0,9,9,0
"KoIRdcIfh3XWxiCeV1BDmA","Cien Agaves Tacos & Tequila","7228 E 1st Ave
Scottsdale, AZ 85251","Scottsdale","AZ",4,"['Mexican', 'Restaurants']",2,3.94545454545454,4.04102564102564,3.93461538461538,4.1,-1,4.1,3.98,1,24,26,3
"KoJ4jNSmqYbmKqcoh-2dNA","Arizona Roadhouse 66","Sky Harbor International Airport
B Terminal, Gates 1-14
Phoenix, AZ 85073","Phoenix","AZ",2,"['American (New)', 'Restaurants']",2,3.75686274509804,3.904,3.82244897959184,3.93076923076923,4.2,4.12857142857143,3.62,18,25,29,43
"kOK_pWG5OkrBDyxESWPmqA","Rush Street Pizzeria","2925 E Riggs Rd
Ste 7
Chandler, AZ 85249","Chandler","AZ",4,"['Italian', 'Pizza', 'Restaurants']",1,3.9,-1,3.95,-1,-1,-1,-1,0,0,0,0
"kOLyU95VflUBeyh3LEvruQ","Carl's Jr","10 N 24th St
Phoenix, AZ 85034","Phoenix","AZ",3,"['Burgers', 'Fast Food', 'Restaurants']",1,3.24,-1,3.24,-1,-1,2.875,4,0,15,15,0
"KoMjD6HgdR_lnFxbTOwZdA","Pizza Italia","4727 E Bell Rd
Ste 59
Phoenix, AZ 85032","Phoenix","AZ",3.5,"['Pizza', 'Restaurants']",2,3.84375,4.4,3.76315789473684,3.8,-1,-1,-1,0,8,8,0
"kON3zqcJdP1QZuZWvDVo_A","Fashion Square Food Court","7014 E Camelback Rd
Scottsdale, AZ 85251","Scottsdale","AZ",4.5,"['Food Court', 'Restaurants']",2,3.96315789473684,4.015,3.94210526315789,4.325,4.3,3.9,4.1,2,12,12,0
"kOtuKvPAAPl-w5YHaYNMlA","Urbano Latin Fusion","4151 N Marshall Way
Scottsdale, AZ 85251","Scottsdale","AZ",2.5,"['Latin American', 'Restaurants']",2,3.98518518518518,4.024,3.97678571428571,4.12727272727273,-1,4,3.96666666666667,1,17,19,3
"kOYt_t9nmcAcXP4k9U0efQ","Rock & Vine Bar and Grill","8900 E Pinnacle Peak Rd
Ste B1
Scottsdale, AZ 85255","Scottsdale","AZ",3.5,"['Bars', 'American (New)', 'Wine Bars', 'Nightlife', 'Steakhouses', 'Restaurants']",2,4.08888888888889,4.3,4.09090909090909,3.9,-1,-1,-1,0,0,0,0
"KpCKaIDZ1m4bQj2ur3olfg","Pacific Seafood Buffet","3110 N Arizona Ave
Chandler, AZ 85225","Chandler","AZ",3.5,"['Seafood', 'Buffets', 'Restaurants']",2,4.03333333333333,4.1,4.25,-1,-1,-1,-1,0,7,7,0
"KPffNxenVXEbKeSeC-zmfQ","McDonald's","650 E Bell Rd
Phoenix, AZ 85022","Phoenix","AZ",2,"['Burgers', 'Fast Food', 'Restaurants']",1,3.73870967741936,4.13333333333333,3.81621621621622,3.4,-1,-1,-1,0,17,17,0
"kPh2gPvd8moVx6gNf2iHsA","Taberna del Tequila","Sky Harbor International Airport
Terminal 4, Concourse A
Phoenix, AZ 85034","Phoenix","AZ",2,"['Bars', 'American (Traditional)', 'Mexican', 'Nightlife', 'Restaurants']",2,-1,-1,-1,-1,-1,-1,-1,0,4,4,1
"KPoTixdjoJxSqRSEApSAGg","Wild Thaiger","2631 N Central Ave
Phoenix, AZ 85004","Phoenix","AZ",3.5,"['Thai', 'Restaurants']",2,3.755,4.33333333333333,3.78095238095238,3.85,-1,4.2,-1,2,7,8,2
"KPUx1NfJTEjWuAVPCsjlYg","Burrito Express","1605 S Gilbert Rd
Gilbert, AZ 85296","Gilbert","AZ",3,"['Mexican', 'Restaurants']",1,3.75,3.9,3.63333333333333,-1,-1,-1,-1,0,4,4,0
"kQ37jt5MPgZl6ItREG-AIQ","La Reyna Del Hot Dog","5925 W. Olive
Glendale, AZ 85302","Glendale","AZ",4,"['Food', 'Ethnic Food', 'Specialty Food', 'Hot Dogs', 'Restaurants']",1,3.35,-1,3.35,-1,-1,-1,-1,1,9,9,1
"KqEbhQYu7ZBQY_gP0H0YJQ","Wingstop","4041 E Thomas Rd
Ste 115
Phoenix, AZ 85018","Phoenix","AZ",3.5,"['Chicken Wings', 'Restaurants']",1,3.69333333333333,3.95,3.70625,3.4,-1,-1,-1,0,6,6,2
"kqGbGsG2p6Y3vkplCKyE9g","Habanero's Mexican Grill","14870 N Northsight Blvd
Scottsdale, AZ 85260","Scottsdale","AZ",4,"['Mexican', 'Restaurants']",1,3.90714285714286,3.45,3.96470588235294,-1,-1,-1,-1,0,10,10,0
"KqPAH2aKppb-VhmX4GMvzQ","Luna Pizza","20020 N 59th Ave
Glendale, AZ 85311","Glendale","AZ",4.5,"['Pizza', 'Restaurants']",NA,3.94615384615385,4.4,3.99,4.3,-1,-1,-1,0,2,2,6
"KqsvvlzoJH3TUrk_vlbcsQ","Harem Lounge","4905 E Ray Rd
Phoenix, AZ 85044","Phoenix","AZ",2,"['Burgers', 'American (Traditional)', 'Middle Eastern', 'Restaurants']",3,3.70909090909091,3.775,3.81724137931035,3.4,3.9,3.3,-1,1,10,10,0
"KquRRKZNz6h1_xashZ5EqA","Charleys Grilled Subs","9617 Metro Pkwy W
Ste MM06
Phoenix, AZ 85051","Phoenix","AZ",4,"['Sandwiches', 'Restaurants']",1,3.72857142857143,-1,3.72857142857143,-1,3.7,-1,-1,0,8,8,0
"kQwFzdwRqUV7bWiooTH9HA","Super Subs","668 N 44th St
Ste 110
Phoenix, AZ 85008","Phoenix","AZ",4.5,"['Food', 'Bubble Tea', 'Sandwiches', 'Restaurants']",1,3.8,4.05,3.95,4.2,-1,3.6,4.05,0,9,9,1
"KqYY2rwD8ymjU9mVJwiuRQ","Panda Gourmet","9020 N 19th Ave
Phoenix, AZ 85021","Phoenix","AZ",4,"['Chinese', 'Restaurants']",NA,3.66,-1,3.68888888888889,-1,-1,2.5,-1,0,7,7,4
"kr3EFhoSwbJPrL_e_RD39g","Blue Hound Kitchen & Cocktails","2 E Jefferson St
Phoenix, AZ 85004","Phoenix","AZ",4,"['American (New)', 'Restaurants']",2,3.866,3.91666666666667,3.83541666666667,3.94285714285714,-1,4.13333333333333,3.75,17,15,19,3
