"business_id","name","latitude","longitude","categoies"
"nY3RKF41-pT0Ha0WUlQQ6A","Corleones Philly Steaks","33.6219047065","-111.897535206","['Cheesesteaks', 'Pizza', 'Chicken Wings', 'Restaurants']"
"K7Kxz1FX-VLPflPJgqqbGQ","Chicago Gyros","33.4948197","-111.9798208","['Greek', 'Restaurants']"
"E6P98B7YmfDqN0yYa1bj8A","Payton's Place","33.2616187","-111.7569659","['American (Traditional)', 'Restaurants']"
"d83_qJwcOYOojQsapu1Z4A","Tiny's Country Cafe","33.626933","-112.100731","['Breakfast & Brunch', 'Restaurants']"
"ou5yH_kNEiN8J_GTSGYSvg","98 South","33.3024823","-111.8422821","['American (New)', 'French', 'Restaurants']"
"byhwHi0lhYdyY5kSpuqoaQ","Brio Tuscan Grille","33.6253647879","-111.925047537","['Seafood', 'Restaurants', 'Event Planning & Services', 'Venues & Event Spaces', 'Italian']"
"rcACoPoSovDJPx5hpeR5Dg","Joey's of Chicago","33.712245","-112.101899","['Hot Dogs', 'Restaurants']"
"5cIen1hlpeO_M1jVKBQR-g","Verona Chophouse","33.2907071","-111.9456801","['Italian', 'Steakhouses', 'Restaurants']"
"GAPqG0WNBBidKeZTMpEZ-w","Local Breeze","33.4549678","-112.0791022","['Burgers', 'Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
"dn9sB0Kok8cnkDhpcl7YCg","Gyro House","33.5835628","-112.0131026","['Mediterranean', 'Middle Eastern', 'Restaurants']"
"MXOdsPTLQPsQK9hUq01DWg","Arcadia Tavern","33.49413","-111.977756","['Bars', 'American (Traditional)', 'Pubs', 'Nightlife', 'Sports Bars', 'Restaurants']"
"Jd5sLVzE_p_LfJMBmbOhSA","All Wrapped Up","33.4803159","-112.0805886","['Gluten-Free', 'Sandwiches', 'Vegan', 'Restaurants']"
"cc9KFNrcY9gA7t9D1a3FpA","Sandella's Flatbread Cafe","33.3058373","-111.9462863","['Sandwiches', 'Restaurants']"
"pwpl-rxwNRQdgqFz_-qMPg","The Parlor","33.5094461","-112.0403946","['Italian', 'Pizza', 'Sandwiches', 'Restaurants']"
"KH8BMOHWAwBXCngmHxOXOQ","Greek Patio","33.6831806","-112.0986832","['Greek', 'Restaurants']"
"_uUlWKhPmjFUUxOSS-EP_w","Jack In The Box","33.6694612565","-111.904968023","['Fast Food', 'Restaurants']"
"Y-PnvV-q4HYLIy19ubVmXQ","Paradise Bakery & Cafe","33.510538","-112.027313","['Bakeries', 'Food', 'Sandwiches', 'Restaurants']"
"0idZ5QJ_divjmPyDzqktZA","Masa Sushi","33.365858","-111.789656","['Sushi Bars', 'Japanese', 'Restaurants']"
"C6lM880c3gEdk_9ZjtKYWA","Sam's Chicago Style Pizza & Wings","33.6546046","-112.1526954","['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']"
"DK-SRzWGFPykx4pIvsF6_A","Sammy's Sports Bar and Grill","33.5377976","-112.2378285","['Bars', 'Chicken Wings', 'Nightlife', 'Karaoke', 'Sports Bars', 'Restaurants']"
"m9AeGCo-UFmdtFAfJiPjOw","Indus Village","33.3341503","-111.8592314","['Pakistani', 'Indian', 'Halal', 'Restaurants']"
"W60Wa4fltX85k3T9VoKOjg","Jason's Deli","33.2980048656","-111.901070103","['Delis', 'Restaurants']"
"UnpufJ2XBZd27f8X-Zz7eA","Lunch Break","33.4001068","-112.0008987","['Breakfast & Brunch', 'Delis', 'Sandwiches', 'Restaurants']"
"_ZyFytyHTuYJoZgwj7yitQ","Clancy's Pub","33.5014554","-111.9182019","['Pubs', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
"j7n42b5qDMJR68q3Dv9u6A","La Mirage","33.6397206","-112.1185603","['Mediterranean', 'Restaurants']"
"QJP-bRQvtGvShgs4AnvZKw","Armando's Mexican Food","33.683803","-112.1065774","['Mexican', 'Restaurants']"
"kbjwpfsKEvsEOVUsxSbbSA","Lin's Grand Buffet","33.448263","-112.073821","['Buffets', 'Chinese', 'Restaurants']"
"Cr-gW3LxHKlNS_8v7dszdQ","My Greek Corner","33.6686473","-112.1230677","['Greek', 'Restaurants']"
"VrqEeynr7KqucvEjpz8w_g","Carrabba's Italian Grill","33.3345698","-111.7383162","['Seafood', 'Restaurants', 'Italian']"
"4YfXP-NxQXntqi0qAknU5g","David's Hamburgers","33.493231","-111.925713","['Burgers', 'Mexican', 'Restaurants']"
"le1VmOg0-REuXCFr_FeG0g","My Thai","33.6539064","-112.1862708","['Thai', 'Restaurants']"
"UIfORCz28cEGMr_9p0eJ5g","25 Degrees","33.6753442","-111.9633667","['American (New)', 'Restaurants']"
"FrPm9l_CmSwBe8TCEiQnUg","Crush'd Wine Bar and Market","33.610963","-111.927561","['Wine Bars', 'Bars', 'Mediterranean', 'Nightlife', 'Restaurants']"
"YYy3aQoLvjLhXPkpB32uzA","Fired Up Grill","33.3174218671","-111.963751762","['American (Traditional)', 'Restaurants']"
"R0TyGazD5a0Wc7QkIAUTJQ","Bad to the Bone BBQ","33.6372504","-111.9210057","['Barbeque', 'Restaurants']"
"5weJ3DRKwvQ9claomkYq9w","Fox's Pizza Den","33.3361119","-111.8417616","['Pizza', 'Restaurants']"
"jaNxEHBLWuKhQ-lyex5EKw","Carrabba's","33.6390646","-111.9242756","['Seafood', 'Restaurants', 'Italian']"
"kOLyU95VflUBeyh3LEvruQ","Carl's Jr","33.4487371","-112.0306592","['Burgers', 'Fast Food', 'Restaurants']"
"KGX7O-_WqOIy9o7u9NOa9A","Sonora Mesquite Grill","33.480203","-111.9825532","['Mexican', 'Restaurants']"
"Dq6NZW66eTf-WjhT7MlvUw","Rienda's Mexican Food","33.3602435","-111.7901059","['Mexican', 'Restaurants']"
"6P2DqisDHtmD4Lvs2sMP-A","The Lobby Grill","33.3737033716","-111.970436941","['American (New)', 'Restaurants']"
"H5e_LE7vrwKc5QQBSJ6PMQ","Gabio's Pizzeria","33.6251792","-111.9404813","['Pizza', 'Restaurants']"
"PLLM4iCYy_OrT-53IZ88Qw","Cafe Krishna","33.304861","-111.927065","['Food', 'Desserts', 'Vegetarian', 'Indian', 'Restaurants']"
"zT6-dsC8HiDlQI6AjYuHRg","New Great China Super Buffet","33.479146","-112.220176","['Buffets', 'Restaurants']"
"V4wiGd78Si52Gys9gmoZCg","Los Rubios Mexican Food","33.3052816859","-111.720539331","['Mexican', 'Restaurants']"
"i41M_To0DAxuzZIGvU1wyg","Bitz-ee Mama's","33.5393789","-112.183341","['American (Traditional)', 'Mexican', 'Restaurants']"
"qsmCTI0O_Nydfjk7PZYBCw","Indian Paradise","33.3350308","-111.877431","['Indian', 'Restaurants']"
"23g7ZqhFgmvJzYcYX27ZGA","Paradise Bakery & Cafe","33.2664407","-111.8210866","['Bakeries', 'Food', 'Sandwiches', 'Restaurants']"
"cTUy1cEkxWeE0eoU_P9SNA","The Nile Cafe","33.4656052","-111.9292957","['Mediterranean', 'Restaurants']"
"Hlu6geDGG44x_Vk9sP_-Vg","Panda Express","33.4041745","-111.9788288","['Chinese', 'Restaurants']"
"-luJmoJUWtS4iQh7Bbbblw","HoneyBaked Ham","33.5678624","-112.1673088","['Food', 'Specialty Food', 'Delis', 'Meat Shops', 'Restaurants', 'Sandwiches']"
"FKbLmiEDKqDolWzMXeusUQ","Maria's Mexican Food","33.379351","-111.7224908","['Mexican', 'Restaurants']"
"oGLGmDK56HDJJ3-yvTruEA","Outback Steakhouse","33.3012242","-111.7423889","['Steakhouses', 'Restaurants']"
"he_b4txorHTrKjH5DnnmdQ","Tortas El Güero","33.4801515","-111.9923032","['Mexican', 'Restaurants']"
"knLSows1coxal0jKtFGl8Q","Alexi's Family Restaurant","33.6534066","-112.0997645","['Diners', 'Restaurants']"
"Tkj0OoSsnwLBwnvJz9AAtw","Tio Freddys Mexican Food-Jalapenos","33.509976","-112.179133","['Mexican', 'Restaurants']"
"Mdb3HCakHXN3gqAz3RRb1Q","The Egg & I Café","33.2614582","-111.8844394","['Breakfast & Brunch', 'Restaurants']"
"5XU8ys_TsulI-FJ5nzuNvg","U.S. Egg","33.637366","-112.0684502","['Breakfast & Brunch', 'Sandwiches', 'Restaurants']"
"IuYs9ys6bwhK-s2_sUKsbQ","CiCi's Pizza","33.4726604","-112.2212827","['Pizza', 'Restaurants']"
"2JoFCMaPY81rHG_FDxrUzw","Pasta Primo Italian Bistro","33.6071829","-111.9403254","['Restaurants', 'Italian']"
"immAndhZ-o1qrlFrIw8YjQ","Village Inn","33.6411675","-111.9942361","['American (Traditional)', 'Restaurants']"
"GeHwru6TVDyVErFc92Nn2w","Central Grille","33.5612361","-112.0737398","['Nightlife', 'Seafood', 'Steakhouses', 'Bars', 'Restaurants']"
"k6PuJ964NF2NEoXoOg0ijA","Caps Sports Grill","33.6764701","-112.0966829","['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants']"
"hxw-JWXKkYOSjZP0iZlj7g","Johnny Rockets","33.3068408","-111.7521846","['Burgers', 'American (Traditional)', 'Sandwiches', 'Restaurants']"
"r7FsXCWuomxjurxwQINnsw","Los Favoritos Taco Shop","33.2610094","-111.7567493","['Mexican', 'Restaurants']"
"KcdZ5y6a88nH846sNLeVWA","Pelican Bay Oyster Bar & Grill","33.4233639","-112.2260121","['Seafood', 'Restaurants']"
"nIX7WiUPekK5YpiRQorxlQ","JP Pancake","33.3776903","-111.7528848","['Breakfast & Brunch', 'Restaurants']"
"IqOTL8BDF1PS5DAgD9oHnA","Marie Callendar's","33.30512","-111.9689603","['American (Traditional)', 'Restaurants']"
"oHoY4vX_wqnXHGLDhviveA","Tropical Smoothie Cafe","33.2467202","-111.8408778","['Food', 'Juice Bars & Smoothies', 'Restaurants', 'Cafes']"
"KVYSUfN89b-nih-_9HhF6g","McFadden's Restaurant & Saloon","33.5330493","-112.2620364","['Bars', 'American (New)', 'Nightlife', 'Dance Clubs', 'Restaurants']"
"5L6s7SqqmsQMi_5vgYDv4A","KFC","33.348","-111.755","['Fast Food', 'Chicken Wings', 'Restaurants']"
"eRhl0bBMEeCRaOJ8gbSw9Q","Boomer's Sweet Home Chicago","33.4780159","-112.254559","['Burgers', 'Fast Food', 'Hot Dogs', 'Restaurants']"
"Ei1iQVVjhS3REUbmjUg5Fg","El Coquito","33.4662738","-111.9004743","['Latin American', 'Restaurants']"
"xsSnuGCCJD4OgWnOZ0zB4A","Hungry Monk","33.3067108","-111.8728552","['Bars', 'American (Traditional)', 'Pubs', 'Nightlife', 'Barbeque', 'Restaurants']"
"y_tiOBglwo64dN_J6h6rtQ","Dairy Queen","33.381101","-111.7226826","['Food', 'Ice Cream & Frozen Yogurt', 'Fast Food', 'Restaurants']"
"sZAzeccYUVPjlkrlMooV-g","Karey's Kitchen","33.479852","-111.994039","['Food', 'Juice Bars & Smoothies', 'Filipino', 'Restaurants']"
"OrF48GFHheuCie9cMYkldA","Amando's Bros","33.5091348","-112.0867893","['Mexican', 'Restaurants']"
"_5qkBSljHlRo5B9GQLDp3w","Subway","33.4949032","-112.0302201","['Fast Food', 'Sandwiches', 'Restaurants']"
"o2vKya6WSNcMNTxAcJsF1g","El Pacifico Restaurante Y Pescaderia","33.486257","-112.0476186","['Seafood', 'Mexican', 'Restaurants']"
"1ulwCamdqoX-SdMTcOhHDw","The Courtyard Cafe","33.4724737","-112.0722009","['American (Traditional)', 'Cafes', 'Restaurants']"
"ScvhAJe5lIJ7_SIvNTDfgg","Garcia's","33.2455328","-111.8425882","['Mexican', 'Restaurants']"
"xh6kuilw1HNwSPlvrXCORw","Sivlik Grill","33.2700973","-111.9899042","['Tex-Mex', 'Restaurants']"
"Z5v1F-tAV897ZmM32N0wfQ","New India Bazaar","33.4760486","-112.0654671","['Food', 'Grocery', 'Indian', 'Buffets', 'Restaurants']"
"H6F8CVOFILdnSUQtmvy_zQ","Nine 05","33.4577071","-112.0686109","['Asian Fusion', 'Restaurants']"
"GFcKf648xaDTdJcymIm2rQ","Siam Oishi","33.6182525","-111.8978162","['Thai', 'Japanese', 'Restaurants']"
"ihMUU9D2mcgrp7fi8lmqJg","Chick-fil-A","33.667746","-112.122882","['Fast Food', 'Restaurants']"
"GV1P1x9eRb4iZHCxj5_IjA","Mimita's Cuban Cafe","33.3345642","-111.8427377","['Cuban', 'Cafes', 'Restaurants']"
"ZOROJ4IV6V2sEAmh0v-w2A","Tortas Paquime","33.4654112","-112.026334","['Mexican', 'Restaurants']"
"rhzxd7fYzQU620N3XzAiuQ","Tutto","33.498915","-111.928258","['Restaurants', 'Italian']"
"g-eZgnBDvSDguF8cUxKCkA","SWB, a southwest bistro","33.5666361","-111.9186835","['American (Traditional)', 'Restaurants']"
"7U3DYmZLYN-pbQi1GIJXUA","Sam's Club","33.6485453","-112.2347549","['Pizza', 'Restaurants']"
"no_FXjscklz1SEzM_XnVgw","Petite Maison","33.5010896","-111.9255","['French', 'Restaurants']"
"uEJQSIjWui-TDWXaGlcqyQ","Lo-Lo's Chicken & Waffles","33.4787324","-111.9252963","['Soul Food', 'Breakfast & Brunch', 'Southern', 'Restaurants']"
"Q337sJLaPPiKCsoIoSEWGg","Red Robin Gourmet Burgers","33.3099438139","-111.746379336","['Burgers', 'American (Traditional)', 'Restaurants']"
"yBbqiCdOdiSz3QOaZu6cGg","Subway","33.390681","-112.136171","['Fast Food', 'Sandwiches', 'Restaurants']"
"EBwv1DBGKsfdNZEYL70Dqw","Calistro California Bistro","33.6513692","-111.8862448","['American (New)', 'Restaurants']"
"yVQiGdxmnrkJDyQXv2maNA","Pho Thanh","33.5100937","-112.0961354","['Vietnamese', 'Restaurants']"
"3FhHnU7Mq8KcyWiWKH0RzA","Streets of New York","33.6244243","-111.9784424","['Italian', 'Pizza', 'Sandwiches', 'Restaurants']"
"U8nE4ErYw-AC26NbGJEAZg","Arby's","33.610743","-112.1644837","['Fast Food', 'Restaurants']"
"zAoFrUwRVdSrvYWNB5e5Jw","Taberna Del Tequileria","33.4373684849","-112.002139091","['Bars', 'Mexican', 'Nightlife', 'Lounges', 'Restaurants']"
"r8CwFUEQtL8gAT9KHnNhuw","Teakwoods Tavern & Grill","33.496155","-112.021248","['American (Traditional)', 'Restaurants']"
"-JpZiiGPKOuCEiODGNyovw","Wendy's","33.4347659","-112.0105709","['Burgers', 'Fast Food', 'Restaurants']"
"SAS7V55TcgZSTJ21ZnXqmQ","12th Fairway Bar & Grill","33.436027","-111.9956337","['American (Traditional)', 'Restaurants']"
"zBl32GAjYcKNpsEGPXXuqg","Fair Trade Café","33.4532307","-112.0740735","['Breakfast & Brunch', 'Cafes', 'Restaurants']"
"ImVx220_Pcp2iB5uworODw","Vincent's","33.3193788","-111.9778751","['Italian', 'Pizza', 'Sandwiches', 'Restaurants']"
"VbXy3tH5RAu7HjT7VeMMgA","Thai E-San","33.4951554","-112.0822129","['Thai', 'Restaurants']"
"-p-9eBYvts8tcalo5IWOKw","Chipotle Mexican Grill","33.5033518433","-111.925576835","['Fast Food', 'Mexican', 'Restaurants']"
"3Tqe27RNm_KK9Zdhg3YxCg","Olive Garden Italian Restaurant","33.4873782","-111.9262334","['Bars', 'Salad', 'Wine Bars', 'Nightlife', 'Italian', 'Restaurants']"
"4WxaX48bCR_SHLb1KI49AA","Filiberto's Mexican Food","33.537947","-112.064128","['Mexican', 'Restaurants']"
"G--jKQu95BxPI5r3aTiYhg","Aya & Peilas","33.4514292","-112.0977169","['Mexican', 'Restaurants']"
"-aDuOZelvBHWKh-NrXooow","Port of Subs","33.609811","-112.119194","['Sandwiches', 'Restaurants']"
"X-dpycbo5fy8AyoHCUCryA","Freddys Frozen Custard & Steakburgers","33.3784689","-111.78723","['Food', 'Ice Cream & Frozen Yogurt', 'Burgers', 'Fast Food', 'Restaurants']"
"Ueq8gcirb2rSAUfTlrgXZA","Two Hippies Dropped Out of College and Opened a Pizzeria","33.5162232","-112.0823528","['Pizza', 'Restaurants']"
"MRYpPlQf-o1ezxeh6EyqQQ","Saguaro Pizzeria & Deli","33.536509","-112.35605","['Delis', 'Pizza', 'Restaurants']"
"CQDxI8giIc6Kg9hQFLC6Uw","Jersey Mike's Subs","33.3064254825","-111.891123311","['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']"
"sgZwUkKSpFQxE2v1hE-hcQ","Rustic Cafe","33.6783184388","-112.030506134","['Breakfast & Brunch', 'American (Traditional)', 'Mediterranean', 'Restaurants']"
"MsaOqCJY2EkaMqlDNKYKxw","Acua","33.4995281","-111.9275978","['American (New)', 'Restaurants']"
"VA6NKO6t1nfNzoVHXhh2xw","Tom's BBQ","33.2359121","-111.789788","['Barbeque', 'Restaurants']"
"4QtD359vkU7Jq8vP0uQEww","Thai Paradise","33.3195395","-111.8592615","['Thai', 'Restaurants']"
"JKMGWsZVdKrZ841foAMM_Q","Sandbar Mexican Grill","33.3206091","-111.9663294","['Bars', 'Mexican', 'Nightlife', 'Restaurants']"
"U605aUo9MJn5vgLfP3yYKg","Culver's","33.580542","-112.1215834","['Food', 'Burgers', 'Ice Cream & Frozen Yogurt', 'Restaurants']"
"KoMjD6HgdR_lnFxbTOwZdA","Pizza Italia","33.638405","-111.979837","['Pizza', 'Restaurants']"
"ke0BMVeaQf3lvwSzm-fPyA","Cheba Hut","33.5669839","-112.1872115","['Sandwiches', 'Restaurants']"
"eSKM83PlRBUAZ0fsYvYuLg","Little Caesars","33.6416092","-111.9834803","['Pizza', 'Restaurants']"
"8G5qjb9Vf7mt1oZ4AozHag","Costco","33.6037414512","-111.986299515","['Automotive', 'Gas & Service Stations', 'Food Court', 'Restaurants']"
"r2S4arkHyRcUroRhggMIoA","Revo Burrito","33.5100571","-112.0143931","['Mexican', 'Restaurants']"
"-g5leVOzKA33Ruabe2Zo9w","B&G Café","33.3201505637","-111.78928548","['Food', 'Desserts', 'Barbeque', 'Restaurants']"
"ctbzSbfDymOVGObyDJK1qw","Federico's Mexican Food","33.534022","-112.18587","['Mexican', 'Restaurants']"
"u8roVM7HO9Oiah2dNBHXrA","Grapes","33.581506","-111.92342","['Wine Bars', 'Bars', 'Restaurants', 'Nightlife', 'Italian']"
"LtdVdYhs7MAwwTBuHhdsFQ","Panda Express","33.4950075","-112.1696984","['Fast Food', 'Chinese', 'Restaurants']"
"fJx0N4N0NbyHEeoDU9nH8g","Two Hippies Breakfast Joint","33.4987692","-112.0834514","['Breakfast & Brunch', 'Restaurants']"
"xdsa_jxitBs2akh_6BYP2A","McDonald's","33.480692","-111.985722","['Burgers', 'Fast Food', 'Restaurants']"
"_FXql6eVhbM923RdCi94SA","Hula's Modern Tiki","33.5062078","-112.0739142","['Seafood', 'Caribbean', 'Hawaiian', 'Restaurants']"
"0AZiq_OMKs3I9lTmwd5PSg","Tommy V's Osteria and Pizzeria","33.5092297","-112.0121692","['Restaurants', 'Italian']"
"_FgyuDnyDCXmWBy03Tq8TQ","18 Degrees","33.639241","-111.881719","['American (Traditional)', 'Restaurants']"
"22s5idshuEIPlEcf1ObbMg","Carl's Jr.","33.486702","-111.909417","['Burgers', 'Fast Food', 'Restaurants']"
"K8uEjjG15w9k_ZxpQrr4WQ","La Salsita Mexican Food","33.526423","-112.186604","['Mexican', 'Restaurants']"
"V5QdxePG-pGPXVPHSLLM9A","Urban Beans Cafe & Bar","33.4885590269","-112.065333427","['Breakfast & Brunch', 'Vegetarian', 'Bars', 'Nightlife', 'Restaurants']"
"l-Xv5Kmg2gilJI3-DGVCqw","Pita Jungle","33.5025088","-111.9290233","['Vegetarian', 'American (New)', 'Mediterranean', 'Restaurants']"
"Fq1mqtxs32EkSRx8RZ7dSg","Nate's Third Base Pub","33.319395","-111.874965","['Bars', 'American (Traditional)', 'Breakfast & Brunch', 'Pubs', 'Nightlife', 'Restaurants']"
"xiA7_Y02ygsd2TmhEJXsqQ","Red Kimchi Korean Restaurant","33.4643735","-111.9275459","['Korean', 'Restaurants']"
"Cz0McL5lUaihqOIw0_Yo7w","Over Easy","33.6391061","-111.8817668","['Breakfast & Brunch', 'Restaurants']"
"n6Hau_a7miaQtlb6gC2boQ","Cafe China","33.6119816","-112.1834635","['Chinese', 'Restaurants']"
"3OauvrqUU8nDLWcW6q9hGQ","Viet Kitchen","33.671426","-112.03017","['Vietnamese', 'Restaurants']"
"0xWF7PpTNl-awqg2YGxxFQ","IHOP","33.475116","-111.9864876","['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
"xczdDnDIUoVZ2ILT9nEvPA","The Pizza Buffet","33.6406929","-112.0130547","['Pizza', 'Buffets', 'Restaurants']"
"qecLHHzAwgkkeA1bG81vmw","Marcella's Italian Kitchen","33.5025941","-111.9296765","['Restaurants', 'Italian']"
"2qqzGBLM9VFwjIuiEKHspg","Bluewater Grill","33.5101676","-112.0449114","['Seafood', 'Sushi Bars', 'Restaurants']"
"a0eg1AZESJbsUL6I3h_VsA","Kokopeli Deli","33.4354634","-112.0069893","['Delis', 'Restaurants']"
"zRqU9_TTVNSo9d23fL8qgQ","Piza Pizza","33.3029033","-111.8423531","['Pizza', 'Restaurants']"
"UShkaXp-fKmQQX1KicEA0w","Bice Bistro","33.531725","-112.261226","['Restaurants', 'Italian']"
"YCCDMLcb7UW8G-o_HsWiiA","Modern Steak","33.5023225","-111.9287986","['Steakhouses', 'American (New)', 'Restaurants']"
"yIuVbOjP6K7BRELWXAmCMg","Miracle Mile Delicatessen","33.6366025","-111.9201299","['Delis', 'Restaurants']"
"qkbloHdDZuHf_0wTqUGPjQ","Frank & Albert's","33.5232267","-112.0232519","['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
"c5mGzf4ovtEglIzlXsL6rA","Connolly's Sports Grill","33.7978888","-112.1157954","['Irish', 'Bars', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']"
"RGDyf8-PyzyS9Lzs9bkvgA","Babbo Italian Eatery","33.537514","-112.047195","['Italian', 'Pizza', 'Sandwiches', 'Restaurants']"
"pQHvInuWo1L6rFG4dAGkcw","Enzo's Gelato & Coffee Bar","33.3197988","-111.929773","['Food', 'Ice Cream & Frozen Yogurt', 'Coffee & Tea', 'Restaurants', 'Italian']"
"g2On1JEPKrLm13Cwcr5MjA","Pony Express Cafe","33.7408362","-111.8431953","['American (New)', 'Cafes', 'Restaurants']"
"T8uhdmJgewM7htInfxa1dA","NY Bagels and Deli","33.683323","-112.092428","['Food', 'Breakfast & Brunch', 'Bagels', 'Delis', 'Restaurants']"
"ziaSXim-Om_a62V7X0GSpQ","A-Town Grill & Eatery","33.317532","-112.00313","['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
"iRg16D8dWjmv70NF68kgRA","Crudo","33.4961","-111.929344","['Restaurants', 'Italian']"
"kCjR5nLyphuNKnDqRjurXQ","New China Super Buffet","33.639663","-112.081364","['Buffets', 'Chinese', 'Restaurants']"
"nUIkqgFimmLsB50WXVwTfg","Modern Burger","33.5025088","-111.9290233","['Burgers', 'Restaurants']"
"LM9d5wQcVqh97g7qpCQ88A","Lydia's La Canasta Mexican Food","33.4508891","-112.1133525","['Mexican', 'Restaurants']"
"OaTFqMIAHUhJckgvbP9IXA","Denny's","33.6104324566","-112.170725977","['American (Traditional)', 'Diners', 'Restaurants']"
"apGVTRZRCQ9-89hu2qW-vw","Bangkok Thai Bar-B-Q","33.611520848","-112.170486564","['Thai', 'Restaurants']"
"eqdEOyNbEvl-Gne_w3_0jw","Lucky Lou's","33.3197621535","-111.897647045","['American (Traditional)', 'Restaurants']"
"ggBkO170QkYZAezFGMKYjQ","Pho Old Saigon Vietnamese Cuisine","33.5812164","-112.0077189","['Vietnamese', 'Restaurants']"
"nNKUkjTaGWW3I3XkpHF5Hg","Yoshi's","33.4953991","-112.0303905","['Japanese', 'Restaurants']"
"mms3-uX7mK42Hj8fJqsPfw","Filiberto's","33.3062500838","-111.760139465","['Mexican', 'Restaurants']"
"iG2i0BKms3RVuEsUgzf2gA","My Corner Chinese Restaurant","33.6557032","-112.1527765","['Chinese', 'Restaurants']"
"l5GGMobHJvzaQO2rZFwdTQ","The Compound Grill","33.6556844","-111.9300279","['Arts & Entertainment', 'Music Venues', 'Nightlife', 'Jazz & Blues', 'American (New)', 'Restaurants']"
"sjO66SM-zICJr5VyumMuqA","Cafe Ga Hyang","33.5682276746","-112.153775578","['Korean', 'Restaurants']"
"Oy3eMx32IpXVR7xy_d4peQ","New China Buffet","33.4943527","-112.2348367","['Buffets', 'Restaurants']"
"fRCZktDIBu9-uJ1wOYB3bA","Ling and Louie's Asian Bar and Grill","33.2815753507","-111.973588345","['Chinese', 'Restaurants']"
"0NYKE2qvRQAuE09bIQAViQ","Bol Italia","33.2617999","-111.8602743","['Restaurants', 'Italian']"
"xqO1fp2zuxeeYjPeGP2Eaw","Brad's Place","33.348162","-111.9819","['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
"um2sEf_ITsCc536kPQ6Umg","Siracha Lounge","33.3021786","-111.8426724","['Sushi Bars', 'Nightlife', 'Restaurants']"
"HXzOQy2IN02VIOIgY22Fkw","Maryln's Fish & Chips","33.396343","-112.073687","['Seafood', 'Fish & Chips', 'Sandwiches', 'Restaurants']"
"17DI33J8TkcfzyoiIYLQIw","Thai House","33.5819259553","-111.931622132","['Thai', 'Restaurants']"
"lgMFDLFxGDon26AMizZSlQ","KFC","33.3779","-112.073","['Fast Food', 'Chicken Wings', 'Restaurants']"
"AE7TfOrefJCI_qTvUoAezA","Sam's Gyros","33.567452","-112.073536","['Fast Food', 'Middle Eastern', 'Restaurants']"
"zXg2O_QnpHQVD7e1azAu_w","Someburros","33.378473","-111.804451","['Mexican', 'Restaurants']"
"qVoWe3nVVkg5KSOmQpntIw","Barro's Pizza","33.6754917178","-111.924230329","['Italian', 'Pizza', 'Restaurants']"
"PgcuQvFl76bx42xIFyhzVg","Harvest Restaurant","33.697603","-111.915851","['American (Traditional)', 'Restaurants']"
"Yf_mKctDPfMQkig-DavQJw","Wendy's","33.304758","-111.978292","['Burgers', 'Fast Food', 'Restaurants']"
"KkdkWeTMN8q-xpWD0ckx1Q","Shanghai Buffet","33.6391367","-112.1492386","['Buffets', 'Chinese', 'Restaurants']"
"1xu5wFd0TeBg6xNBiRtknw","Dolce Espresso Video Coffee Bar","33.5092093","-112.0594876","['Coffee & Tea', 'Music Venues', 'Food', 'Arts & Entertainment', 'Nightlife', 'Restaurants', 'Italian']"
"JB9zRTOKSS1ApkF1T7_khw","Mid City Kitchen","33.4806723","-112.073647","['Fast Food', 'American (Traditional)', 'Restaurants']"
"IuAPYzf3NSyfyXYgT46YVA","FnB","33.497828","-111.927267","['Gastropubs', 'American (New)', 'Restaurants']"
"v3VHHliT2rvWT0id5QiAgQ","Bill Johnson's Big Apple Restaurants","33.4935146","-112.1219894","['Steakhouses', 'Barbeque', 'Restaurants']"
"wXi3tA0rkTJTqdJ31PUv8g","Samurai Sam's Teriyaki Grill","33.5828907","-111.924368","['Japanese', 'Restaurants']"
"1nsxori657cAx2hiyYb4rA","El Ranchero Mexican Restaurant","33.4659221","-112.0410308","['Mexican', 'Restaurants']"
"ySOaDRUXr8ilrWAdjuKAyw","O2 Lounge","33.6532958971","-112.233926902","['Bars', 'Nightlife', 'Lounges', 'American (New)', 'Sports Bars', 'Restaurants']"
"EpascFEAih49O5Un4f2AFw","Meatballz","33.508736","-112.041489","['Restaurants', 'Italian']"
"e6Mpww7fKEmnfB4AaCAAyg","Hong Kong Kitchen II","33.2343011971","-111.723052772","['Chinese', 'Restaurants']"
"y3BaMdz1A_Bd6xYLquh5gQ","Tonic Tavern & Kitchen","33.3057922","-111.8994601","['Pubs', 'Bars', 'Pizza', 'Nightlife', 'Restaurants']"
"g9sBcVyH1MXLiTPDo06Wig","Fred's at Barneys New York","33.493947","-111.922301","['Restaurants', 'Italian']"
